item,itemLabel,startDate,endDate,psid
Q12022546,Jan Hamáček,2013-11-27,2017-10-26,Q12022546-8e9a5544-41ca-e988-e29e-28dcc7323476
Q15124118,Markéta Pekarová Adamová,2021-11-10,,Q15124118-27E2B015-2691-4EF3-AF6A-7B02C1D19A71
Q15124202,Radek Vondráček,2017-11-22,2021-10-21,Q15124202-DDD3E187-C882-436D-970F-5B6C4B2A7B21
Q29032,Miloš Zeman,1996-06-27,1998-06-15,Q29032-7EBF7E74-DCE1-42F1-A945-8E6C0DE23060
Q3100430,Miloslav Vlček,2006-08-14,2010-04-30,Q3100430-5829c657-4fc0-192d-3bc6-05b88745c78d
Q457066,Miroslava Němcová,2010-06-24,2013-08-28,Q457066-fb325c37-4e32-fb99-f7ab-b774454bb8bb
Q57434,Václav Klaus,1998-07-17,2002-06-20,Q57434-930E7FE1-5FD6-43E5-A921-897D65B16777
Q949828,Lubomír Zaorálek,2002-07-11,2006-06-15,Q949828-3118c843-48ec-168f-13d0-53d223e20769
